ps;OK;OK;OK;OK;OK;OK;WRONG;WRONG;OK
soilConstituentNames;OK;OK;WRONG;WRONG;OK;OK;WRONG;WRONG;OK
timestep;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
latentHeatOfVapourisation;OK;OK;OK;OK;OK;OK;WRONG;WRONG;OK
stefanBoltzmannConstant;OK;OK;OK;OK;OK;OK;WRONG;WRONG;OK
airNode;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
surfaceNode;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
topsoilNode;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
numPhantomNodes;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
constantBoundaryLayerConductance;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
numIterationsForBoundaryLayerConductance;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
bareSoilRoughness;OK;OK;OK;OK;OK;WRONG;WRONG;OK;OK
nu;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
boundarLayerConductanceSource;OK;OK;WRONG;OK;OK;OK;OK;WRONG;OK
netRadiationSource;OK;OK;WRONG;OK;OK;OK;OK;WRONG;OK
numLayers;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
numNodes;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
nodeDepth;WRONG;WRONG;OK;WRONG;OK;WRONG;OK;WRONG;OK
bulkDensity;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
soilWater;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
sand;OK;OK;OK;WRONG;WRONG;WRONG;OK;OK;OK
silt;OK;OK;OK;WRONG;WRONG;WRONG;OK;OK;OK
clay;OK;OK;OK;WRONG;WRONG;WRONG;OK;OK;OK
soilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
newTemperature;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
volSpecHeatSoil;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
thermalConductivity;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
heatStorage;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
thermalConductance;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
minSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
maxSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
aveSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
morningSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
instrumentHeight;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
soilRoughnessHeight;WRONG;WRONG;OK;OK;OK;WRONG;WRONG;OK;OK
boundaryLayerConductance;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
netRadiation;OK;OK;OK;OK;OK;OK;WRONG;WRONG;OK
internalTimeStep;OK;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;OK
airTemperature;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;OK
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;OK
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;OK

False positive
Name;inputtype;variablecategory;datatype

False negative
Name;inputtype;variablecategory;datatype
pInitialValues;parameter;;DOUBLEARRAY
defaultInstrumentHeight;parameter;;DOUBLE
doInitialisationStuff;variable;state;BOOLEAN
thermCondPar1;parameter;;DOUBLEARRAY
thermCondPar2;parameter;;DOUBLEARRAY
thermCondPar3;parameter;;DOUBLEARRAY
thermCondPar4;parameter;;DOUBLEARRAY
aveSoilWater;variable;state;DOUBLEARRAY
MissingValue;parameter;;DOUBLE


Outputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
22;23;22;1;0;0.9565217391304348;1.0;0.9777777777777777

True positive
Name;inputtype;variablecategory;datatype;len;max;min;default;unit;uri
soilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
minSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
maxSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
aveSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
morningSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
volSpecHeatSoil;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
thermalConductivity;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
heatStorage;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
thermalConductance;OK;OK;OK;WRONG;OK;WRONG;OK;WRONG;OK
boundaryLayerConductance;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
newTemperature;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
airTemperature;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
netRadiation;OK;OK;OK;OK;OK;OK;OK;WRONG;OK
internalTimeStep;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
instrumentHeight;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
canopyHeight;OK;OK;OK;OK;OK;WRONG;OK;WRONG;OK
soilWater;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;OK
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;OK
doInitialisationStuff;OK;OK;WRONG;OK;OK;OK;OK;WRONG;OK
InitialValues;OK;OK;OK;WRONG;OK;OK;OK;WRONG;OK

False positive
Name;inputtype;variablecategory;datatype
waterBalance_Salb;;state;DOUBLE

False negative
Name;inputtype;variablecategory;datatype


Functions stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
8;48;8;40;0;0.16666666666666666;1.0;0.2857142857142857

True positive
Name
ValuesInArray
calcSoilTemperature
calcSurfaceTemperature
getIniVariables
getProfileVariables
readParam
getOtherVariables
doProcess

False positive
Name
Divide
Sum
Zero
ToCumThickness
kelvinT
longWaveRadn
boundCheck
volumetricFractionRocks
volumetricFractionOrganicMatter
volumetricFractionSand
volumetricFractionSilt
volumetricFractionClay
volumetricFractionWater
volumetricFractionIce
volumetricFractionAir
volumetricSpecificHeat
ThermalConductance
shapeFactor
airDensity
mapLayer2Node
doThermalConductivityCoeffs
doVolumetricSpecificHeat
doThermalConductivity
doThomas
interpolateTemperature
doUpdate
getBoundaryLayerConductance
calcLayerTemperature
doNetRadiation
interpolateNetRadiation
FinalSoilTemperature
FinalSoilSurfaceTemperature
AverageSoilTemperature
AverageSoilSurfaceTemperature
MinimumSoilTemperature
MinimumSoilSurfaceTemperature
MaximumSoilTemperature
MaximumSoilSurfaceTemperature
BoundaryLayerConductance
Thr_profile

False negative
Name

