instrumHeight;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
waterBalance_Eos;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
waterBalance_Es;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
waterBalance_Eo;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
numNodes;OK;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
numLayers;OK;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
nodeDepth;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar1;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar2;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar3;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar4;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
bulkDensity;OK;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
sand;OK;WRONG;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG
silt;OK;WRONG;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG
clay;OK;WRONG;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG
ps;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
pom;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
soilRoughnessHeight;OK;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG
instrumentHeight;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
boundarLayerConductanceSource;OK;OK;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
netRadiationSource;OK;OK;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
defaultTimeOfMaximumTemperature;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
soilTemp;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
morningSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
newTemperature;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
airTemperature;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
soilWater;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
volSpecHeatSoil;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermalConductivity;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermalConductance;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
heatStorage;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
boundaryLayerConductance;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
minSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
maxSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
aveSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
netRadiation;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
internalTimeStep;OK;OK;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype

False negative
Name;inputtype;variablecategory;datatype
pInitialValues;parameter;;DOUBLEARRAY
timestep;parameter;;DOUBLE
latentHeatOfVapourisation;parameter;;DOUBLE
stefanBoltzmannConstant;parameter;;DOUBLE
airNode;parameter;;INT
surfaceNode;parameter;;INT
topsoilNode;parameter;;INT
numPhantomNodes;parameter;;INT
constantBoundaryLayerConductance;parameter;;DOUBLE
numIterationsForBoundaryLayerConductance;parameter;;INT
defaultInstrumentHeight;parameter;;DOUBLE
bareSoilRoughness;parameter;;DOUBLE
doInitialisationStuff;variable;state;BOOLEAN
aveSoilWater;variable;state;DOUBLEARRAY
nu;parameter;;DOUBLE
MissingValue;parameter;;DOUBLE
soilConstituentNames;parameter;;STRINGARRAY


Outputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
22;18;18;0;4;1.0;0.8181818181818182;0.9

True positive
Name;inputtype;variablecategory;datatype;len;max;min;default;unit;uri
soilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
morningSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
newTemperature;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
airTemperature;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
soilWater;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
volSpecHeatSoil;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
thermalConductivity;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
thermalConductance;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
heatStorage;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
boundaryLayerConductance;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
minSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
maxSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
aveSoilTemp;OK;OK;OK;WRONG;WRONG;WRONG;OK;WRONG;WRONG
netRadiation;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
internalTimeStep;OK;OK;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype

False negative
Name;inputtype;variablecategory;datatype
instrumentHeight;;state;DOUBLE
canopyHeight;;state;DOUBLE
doInitialisationStuff;;state;BOOLEAN
InitialValues;;state;DOUBLEARRAY


Functions stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
8;33;3;30;5;0.09090909090909091;0.375;0.14634146341463414

True positive
Name
ValuesInArray
calcSurfaceTemperature
calcSoilTemperature

False positive
Name
Divide
Sum
Zero
ToCumThickness
boundCheck
kelvinT
longWaveRadn
volumetricSpecificHeat
volumetricFractionRocks
volumetricFractionOrganicMatter
volumetricFractionSand
volumetricFractionSilt
volumetricFractionClay
volumetricFractionWater
volumetricFractionIce
volumetricFractionAir
ThermalConductance
shapeFactor
airDensity
mapLayer2Node
doThermalConductivityCoeffs
clamp_sqrt
interpolateTemperature
doVolumetricSpecificHeat
doThermalConductivity
doThomas
doUpdate
getBoundaryLayerConductance
doNetRadiation
interpolateNetRadiation

False negative
Name
getIniVariables
getProfileVariables
readParam
getOtherVariables
doProcess

