internalTimeStep;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
numNodes;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
numLayers;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
nodeDepth;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar1;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar2;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar3;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermCondPar4;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
volSpecHeatSoil;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
soilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
morningSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
heatStorage;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermalConductance;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
thermalConductivity;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
boundaryLayerConductance;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
newTemperature;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
airTemperature;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
soilWater;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
minSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
maxSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
aveSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
bulkDensity;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG
sand;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;OK;WRONG
silt;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;OK;WRONG
clay;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG;OK;WRONG
soilRoughnessHeight;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;OK;WRONG
instrumentHeight;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
netRadiation;OK;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
nu;WRONG;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
boundarLayerConductanceSource;WRONG;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
netRadiationSource;WRONG;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
timestep;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
pom;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
ps;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
soilConstituentNames;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype
timestep_seconds;parameter;;DOUBLE

False negative
Name;inputtype;variablecategory;datatype
pInitialValues;parameter;;DOUBLEARRAY
latentHeatOfVapourisation;parameter;;DOUBLE
stefanBoltzmannConstant;parameter;;DOUBLE
airNode;parameter;;INT
surfaceNode;parameter;;INT
topsoilNode;parameter;;INT
numPhantomNodes;parameter;;INT
constantBoundaryLayerConductance;parameter;;DOUBLE
numIterationsForBoundaryLayerConductance;parameter;;INT
defaultInstrumentHeight;parameter;;DOUBLE
bareSoilRoughness;parameter;;DOUBLE
aveSoilWater;variable;state;DOUBLEARRAY
MissingValue;parameter;;DOUBLE


Outputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
22;45;22;23;0;0.4888888888888889;1.0;0.6567164179104478

True positive
Name;inputtype;variablecategory;datatype;len;max;min;default;unit;uri
doInitialisationStuff;OK;OK;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
internalTimeStep;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
timeOfDaySecs;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
volSpecHeatSoil;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
soilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
morningSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
heatStorage;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
thermalConductance;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
thermalConductivity;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
boundaryLayerConductance;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
newTemperature;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
airTemperature;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
maxTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
minTempYesterday;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
soilWater;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
minSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
maxSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
aveSoilTemp;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG
instrumentHeight;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
netRadiation;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
canopyHeight;OK;OK;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
InitialValues;OK;OK;WRONG;WRONG;WRONG;WRONG;OK;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype
nodeDepth;;state;DOUBLELIST
thermCondPar1;;state;DOUBLELIST
thermCondPar2;;state;DOUBLELIST
thermCondPar3;;state;DOUBLELIST
thermCondPar4;;state;DOUBLELIST
thickness;;state;DOUBLELIST
bulkDensity;;state;DOUBLELIST
rocks;;state;DOUBLELIST
carbon;;state;DOUBLELIST
sand;;state;DOUBLELIST
silt;;state;DOUBLELIST
clay;;state;DOUBLELIST
soilRoughnessHeight;;state;DOUBLE
instrumHeight;;state;DOUBLE
nu;;state;DOUBLE
boundarLayerConductanceSource;;state;CHAR
netRadiationSource;;state;CHAR
defaultTimeOfMaximumTemperature;;state;DOUBLE
DepthToConstantTemperature;;state;DOUBLE
timestep;;state;DOUBLE
pom;;state;DOUBLE
ps;;state;DOUBLE
soilConstituentNames;;state;CHAR

False negative
Name;inputtype;variablecategory;datatype


Functions stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
8;34;3;31;5;0.08823529411764706;0.375;0.14285714285714285

True positive
Name
ValuesInArray
calcSoilTemperature
calcSurfaceTemperature

False positive
Name
Divide
Sum
Zero
ToCumThickness
kelvinT
volumetricSpecificHeat
volumetricFractionRocks
volumetricFractionOrganicMatter
volumetricFractionSand
volumetricFractionSilt
volumetricFractionClay
volumetricFractionWater
volumetricFractionIce
volumetricFractionAir
ThermalConductance
shapeFactor
airDensity
mapLayer2Node
doThermalConductivityCoeffs
interpolateTemperature
longWaveRadn
doNetRadiation
interpolateNetRadiation
doVolumetricSpecificHeat
doThermalConductivity
doThomas
getBoundaryLayerConductance
math_sin
math_cos
math_exp
math_log

False negative
Name
getIniVariables
getProfileVariables
readParam
getOtherVariables
doProcess

